production_id,title,author,translator,publisher,publish_date,price,isbn,original_title,categories,url
10012023942683025164001,我的推是壞人大小姐。 9 (限定版),いのり。/ 原作; 花ヶ田/ 角色原案; 青乃下,賴詠新,青文出版社股份有限公司,2025-10-29,180,9786264363501,私の推しは悪役令嬢。,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012023942683025164001
10012150962683000951008,"同居人有時在腿上, 有時在頭上 7",みなつき/ 原作; 二ツ家あす,趙秋鳳,東立出版社有限公司,2025-10-23,140,9786260224417,同居人はひざ、時々、頭のうえ。,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012150962683000951008
10012116312683043893006,青年黑傑克 16 (完),手塚治虫/ 原作; 田畑由秋/ 腳本; 大熊由護,林武三,尖端出版,2025-12-02,140,9786264346016,ヤングブラック．ジャック,中文書 > 📌圖文漫畫85折起 > 日系社會寫實／職場職人,https://www.eslite.com/product/10012116312683043893006
10012150962683024068003,公司和私生活ON AND OFF 3,金沢真之介,羅筱君,東立出版社有限公司,2025-11-28,180,9786260249670,会社と私生活オンとオフ,中文書 > 📌圖文漫畫85折起 > 日系社會寫實／職場職人,https://www.eslite.com/product/10012150962683024068003
10012011762683009402006,霧尾粉絲後援會 4,地球のお魚ぽんちゃん,志野忍,台灣角川股份有限公司,2025-10-23,140,9786264354776,霧尾ファンクラブ,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683009402006
10012011762683009354008,"轉學後班上的清純可愛美少女, 竟是小時候玩在一起的哥兒們 4",雲雀湯/ 原作; シソ/ 角色原案; 大山樹奈,尊師K,台灣角川股份有限公司,2025-10-23,140,9786264354820,転校先の清楚可憐な美少女が、昔男子と思って一緒に遊んだ幼馴染だった件,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683009354008
10012116312683035161007,九条的大罪 4,真鍋昌平,AKIRA,尖端出版,2025-11-21,140,9786264344982,九条の大罪,中文書 > 📌圖文漫畫85折起 > 日系社會寫實／職場職人,https://www.eslite.com/product/10012116312683035161007
10012011762683009380007,村井之戀 6,島順太,陳家恩,台灣角川股份有限公司,2025-10-23,160,9786264354868,村井の恋,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683009380007
10012150962683024067006,公司和私生活ON AND OFF 3 (特裝版),金沢真之介,羅筱君,東立出版社有限公司,2025-11-21,240,9786260249687,会社と私生活オンとオフ,中文書 > 📌圖文漫畫85折起 > 日系社會寫實／職場職人,https://www.eslite.com/product/10012150962683024067006
10012150962682997219009,偽戀愛藏版 8,古味直志,陳姿君,東立出版社有限公司,2025-10-23,250,9786260232559,ニセコイ,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012150962682997219009
10012150962683011220001,玻璃假面愛藏版 13 (首刷限定版),美內鈴惠,蔡夢芳,東立出版社有限公司,2025-10-23,280,9786260239558,ガラスの仮面,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012150962683011220001
10012150962682997211003,"魔王陛下, 請和我結婚 3 (完)",池内たぬま,王杉珊,東立出版社有限公司,2025-10-17,140,9786260221034,魔王様と結婚したい,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012150962682997211003
10012150962682997202001,矢野同學的普通日常 4,田村結依,林志昌,東立出版社有限公司,2025-10-17,140,9786260251895,矢野くんの普通の日々,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012150962682997202001
10012150962682997198007,偽戀愛藏版 8 (首刷限定版),古味直志,陳姿君,東立出版社有限公司,2025-10-17,280,9786260232696,ニセコイ,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012150962682997198007
10012150962682997193002,月光迷情愛藏版 6 (首刷限定版),清水玲子,羅筱君,東立出版社有限公司,2025-10-17,290,9786260242787,月の子MOON CHILD,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012150962682997193002
10012011762683009367008,星辰光輝更勝太陽 8,河原和音,楊采儒,台灣角川股份有限公司,2025-10-16,120,9786264354547,太陽よりも眩しい星,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683009367008
10012150962683012941004,海波追尋的終幕 5,たらちねジョン,許任駒,東立出版社有限公司,2025-10-31,140,9786260208332,海が走るエンドロール,中文書 > 📌圖文漫畫85折起 > 日系社會寫實／職場職人,https://www.eslite.com/product/10012150962683012941004
10012011762683009408008,阿武小姐不正常 4,川上大和/ 原作; タイジュン,彼明,台灣角川股份有限公司,2025-10-16,120,9786264354912,阿武ノーマル,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683009408008
10012011762683009405007,阿武小姐不正常 3,川上大和/ 原作; タイジュン,彼明,台灣角川股份有限公司,2025-10-16,120,9786264354905,阿武ノーマル,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683009405007
10012023942683025169006,一弦定音! 32,アミュー,倪湘,青文出版社股份有限公司,2025-10-29,120,9786264362962,この音とまれ!,中文書 > 📌圖文漫畫85折起 > 日系社會寫實／職場職人,https://www.eslite.com/product/10012023942683025169006
10012011762683009398002,"反派千金與反派少爺若是在相遇後墜入情網: 與無名精靈締結契約而遭驅逐的千金, 今天似乎也在和少爺一較高下 3",榛名丼/ 原作; さらちよみ/ 角色原案; 迂回チル,志野忍,台灣角川股份有限公司,2025-10-16,140,9786264354769,悪役令嬢と悪役令息が、出逢って恋に落ちたなら: 名無しの精霊と契約して追い出された令嬢は、今日も令息と競い合っているようです,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683009398002
10012011762683010931007,"受害者公主: 看似溫柔的無聲攻擊, 微笑底下的人際操控",水谷綠,何姵儀,台灣東販股份有限公司,2025-10-29,320,9786264371803,被害者姫: 彼女は受動的攻撃をしている,中文書 > 📌圖文漫畫85折起 > 日系社會寫實／職場職人,https://www.eslite.com/product/10012011762683010931007
10012011762683009363000,願那含羞的女孩眷戀於我 1,千葉らき,陳思朵,台灣角川股份有限公司,2025-10-16,140,9786264354462,シャイなあの子に懐かれたい,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683009363000
10012150962683012957005,不時輕聲地以俄語遮羞的鄰座艾莉同學 7 (首刷限定版),燦々SUN/ 原作; ももこ/ 角色原案; 手名町紗帆,翁蛉玲,東立出版社有限公司,2025-11-03,160,9786260257781,時々ボソッとロシア語でデレる隣のアーリャさん,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012150962683012957005
10012241782683002165007,99%小魅魔 2,白石由希,瓜子,長鴻出版社股份有限公司,2025-10-15,130,9786264305334,99%サキュバスちゃん,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012241782683002165007
10012150962682997207006,政宗君的復仇新裝版 3,竹岡葉月/ 原作; Tiv,加奈,東立出版社有限公司,2025-10-31,360,9786260220679,新装版政宗くんのリベンジ,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012150962682997207006
10012011762683010916004,外送推友推誠不工 1,青島小虎,逆辰,台灣東販股份有限公司,2025-10-30,130,9786264371087,デリヲの推しごと,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683010916004
10012011762683010920001,"王子殿下的會計師另有隱情: 隱藏真實身分的千金小姐想要規避極刑, 圓滿退休! 1",小津カヲル/ 原作; iyutani/ 角色原案; 押川いい,紅蠍,台灣東販股份有限公司,2025-10-30,130,9786264371841,王子様の訳あり会計士: なりすまし令嬢は処刑回避のため円満退職したい!,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683010920001
10012011762683010909006,雙子菜園 2,夢乃狸,李昆達,台灣東販股份有限公司,2025-10-30,130,9786264371834,双子菜園,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683010909006
10012241782683002389007,金色琴弦 星光交響樂團 2,ルビーパーティー/ 原作; 高山しのぶ/ 角色設計原案; 八橋はち,楊采儒,長鴻出版社股份有限公司,,130,9786264305303,金色のコルダスターライトオーケストラ COMIC,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012241782683002389007
10012150962683002641006,輝夜姬愛藏版 12 (首刷附錄版),清水玲子,KOSUKEN,東立出版社有限公司,2025-10-30,270,9786260254209,輝夜姫,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012150962683002641006
10012241782683018407009,狼同學的隱瞞之事 2,二ツ野なつ汰,hitomi,長鴻出版社股份有限公司,2025-10-29,130,9786264306218,狼くんの隠しゴト,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012241782683018407009
10012241782683018406002,狼同學的隱瞞之事 1,二ツ野なつ汰,hitomi,長鴻出版社股份有限公司,2025-10-29,140,9786264306201,狼くんの隠しゴト,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012241782683018406002
10012012142683020157008,昭和怪怪怪事件,多力亞斯工場,李璦祺,凌宇有限公司,2025-10-21,450,9786267315347,昭和怪事件案內,中文書 > 📌圖文漫畫85折起 > 日系社會寫實／職場職人,https://www.eslite.com/product/10012012142683020157008
10012150962682997200007,中華小廚師! 極 19,小川悅司,陳姿君,東立出版社有限公司,2025-10-20,110,9786260253769,中華一番! 極,中文書 > 📌圖文漫畫85折起 > 日系社會寫實／職場職人,https://www.eslite.com/product/10012150962682997200007
10012116312683011798005,銅匠的新娘 2,namo,郭子菱,尖端出版,2025-10-14,150,9786264341622,クプルムの花嫁,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012116312683011798005
10012023942683025165008,救了遇到痴漢的S級美少女才發現是鄰座的青梅竹馬 4,ケンノジ/ 原作; 松浦はこ/ 構成; フライ/ 角色原案; 綠川葉,御門幻流,青文出版社股份有限公司,,140,9786264362993,痴漢されそうになっているS級美少女を助けたら隣の席の幼馴染だった,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012023942683025165008
10012043902683007923008,"再見了, 漫畫 下",高見奈緒,Shion,天光出版有限公司,2025-10-08,280,9786269977598,,中文書 > 📌圖文漫畫85折起 > 日系社會寫實／職場職人,https://www.eslite.com/product/10012043902683007923008
10012023942683025166005,我的推是壞人大小姐。 9,いのり。/ 原作; 花ヶ田/ 角色原案; 青乃下,賴詠新,青文出版社股份有限公司,2025-10-29,140,9786264363495,私の推しは悪役令嬢。,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012023942683025166005
10012116312683011793000,相反的你和我 8 (完),阿賀沢紅茶,木易,尖端出版,2025-10-14,160,9786264342674,正反対な君と僕,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012116312683011793000
10012011762683009370008,戀愛代理 2,赤坂アカ/ 原作; 西澤5ミリ,陳思朵,台灣角川股份有限公司,2025-10-09,140,9786264354653,恋愛代行,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683009370008
10012023942683012948003,古見同學是溝通魯蛇。 32,ODA TOMOHITO,依文,青文出版社股份有限公司,2025-10-09,105,9786264361880,古見さんは、コミュ症です。,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012023942683012948003
10012011762683009342005,十年後的同窗冰山美人 (全),球体X,楊采儒,台灣角川股份有限公司,2025-10-09,320,9786264354691,クールな同級生の10年後,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683009342005
10012011762683009364007,冰上二重奏 2,逸茂エルク,提分尼,台灣角川股份有限公司,2025-10-09,140,9786264354493,ツーオンアイス,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012011762683009364007
10012150962682994805007,男朋友也是女朋友 1,Musawo,尤靜慧,東立出版社有限公司,2025-10-08,110,9786260237325,彼氏時々彼女,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012150962682994805007
10012023942683070289001,婚姻遊戲 Marriage Game 下,osogo,ZHUN,青文出版社股份有限公司,2026-01-08,140,9786264364522,マリッジ．ゲーム,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012023942683070289001
10012241782682997212000,砰太變成人類了。 1,濱田賢治,hitomi,長鴻出版社股份有限公司,2025-10-08,130,9786264305273,ポン太がヒトになりまして。,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012241782682997212000
10012241782682997183003,搖滾樂是淑女的嗜好 5,福田宏,哈姆柚,長鴻出版社股份有限公司,2025-10-08,140,9786264305310,ロックは淑女の嗜みでして,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012241782682997183003
10012150962682994796008,敗北女角太多了! @comic 4,雨森焚火/ 原作; いみぎむる/ 角色原案; いたち,叢琳,東立出版社有限公司,2025-10-08,150,9786260243456,負けヒロインが多すぎる! @comic,中文書 > 📌圖文漫畫85折起 > 日系戀愛故事／校園青春,https://www.eslite.com/product/10012150962682994796008
10012023942683070282002,平良深姊妹雙方都有病 1,金子 ある,李殷廷,青文出版社股份有限公司,2026-01-07,140,9786264367004,平良深姉妹はどっちもヤんでる,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012023942683070282002
10012241782683042832006,我們隊上的投捕搭檔好像有點怪怪的。 1,N管ジャバ子,陳幼雯,長鴻出版社股份有限公司,2025-12-31,140,9786264307109,ウチのバッテリーは何かがおかしい。,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012241782683042832006
10012023942683078295004,破滅的戀人 1,郷本,伶,青文出版社股份有限公司,2026-01-21,140,9786264365918,破滅の恋人,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012023942683078295004
10012241782683064027008,辣妹女僕和惡役千金~只有大小姐的美好結局才是最棒的!~ 1,鍵穴,hitomi,長鴻出版社股份有限公司,2026-01-14,130,9786264308441,ギャルメイドと悪役令嬢~おじょーさまのハッピーエンドしか勝たん!~,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012241782683064027008
10012017642683071822009,夜與海 2,鄉本,李亞妮,三日月書版股份有限公司,2026-01-14,180,9780020240792,夜と海,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012017642683071822009
10012023942683070288004,婚姻遊戲 Marriage Game 上,osogo,ZHUN,青文出版社股份有限公司,2026-01-08,140,9786264364515,マリッジ．ゲーム,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012023942683070288004
10012150962683041104005,10DANCE 8,井上佐藤,Shion,東立出版社有限公司,2025-12-17,140,9786260258023,10DANCE,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012150962683041104005
10012150962683034941006,"上伊那牡丹, 醉姿如百合 1 (首刷限定版)",塀,杜信彰,東立出版社有限公司,2025-12-01,170,9786260257811,上伊那ぼたん、酔へる姿は百合の花,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012150962683034941006
10012150962683030939007,變色龍依戀掌心 3,厘てく,李芸,東立出版社有限公司,2025-12-10,150,9786260257279,カメレオンはてのひらに恋をする｡,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012150962683030939007
10012011762683049421005,情繞柔指卻帶寒 4,ウオズミアミ,陳家恩,台灣角川股份有限公司,2025-12-08,140,9786264358231,冷たくて 柔らか,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012011762683049421005
10012150962683020013007,與妳相戀到生命盡頭 7,あおのなち,蔡夢芳,東立出版社有限公司,2025-11-28,140,9786260236823,きみが死ぬまで恋をしたい,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012150962683020013007
10012023942683045426004,與妳迎接未知的夏日 2,きぃやん,蘇奕軒,青文出版社股份有限公司,2025-11-27,140,9786264365383,君としらない夏になる,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012023942683045426004
10012150962683025696007,"Dear Antique, 心愛的骨董機械人 1",束原さき,洪湘雲,東立出版社有限公司,2025-11-26,140,9786260245276,Dear Antique,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012150962683025696007
10012011762683030098001,難以承受的悸動是戀愛嗎? 2,空華みあ,小春日和,台灣東販股份有限公司,2025-11-26,140,9786264372268,たまらないのは恋なのか,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012011762683030098001
10012150962683030938000,變色龍依戀掌心 3 (特裝版),厘てく,李芸,東立出版社有限公司,2025-12-03,210,9786260257286,カメレオンはてのひらに恋をする｡,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012150962683030938000
10012011762683030209001,不對稱的連理 8,みかん氏,此木,台灣角川股份有限公司,2025-11-20,160,9786264356527,不揃いの連理,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012011762683030209001
10012011762683009362003,Ubel Blatt斬魔凶刃 18,鹽野干支郎次,小天野,台灣角川股份有限公司,2025-10-23,150,9786264354608,Ubel Blattユーベルブラット,中文書 > 📌圖文漫畫85折起 > 日系成人／18禁,https://www.eslite.com/product/10012011762683009362003
10012017642683033499003,希爾芙的花公主 2 (首刷附錄版),かめじろ,林毓珊,三日月書版股份有限公司,2025-11-12,190,9786267793084,,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012017642683033499003
10012017642683033501003,希爾芙的花公主 1 (首刷附錄版),かめじろ,林毓珊,三日月書版股份有限公司,2025-11-12,190,9786267793077,,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012017642683033501003
10012017642683033500006,希爾芙的花公主 3 (首刷附錄版),かめじろ,林毓珊,三日月書版股份有限公司,2025-11-12,220,9786267793091,,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012017642683033500006
10012017642683033497009,希爾芙的花公主 1-3 (3冊合售),かめじろ,林毓珊,三日月書版股份有限公司,2025-11-12,600,9780020251255,,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012017642683033497009
10012150962683007683001,我想看見妳的眼淚 1,文尾文,蔡夢芳,東立出版社有限公司,2025-11-06,140,9786260249366,私は君を泣かせたい,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012150962683007683001
10012023942683041092005,"如果30歲還是處男, 似乎就能成為魔法師 15",豐田悠,奶奶姬皮蛋,青文出版社股份有限公司,2025-11-19,160,9786264363969,30歳まで童貞だと魔法使いになれるらしい,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012023942683041092005
10012023942683041093002,"如果30歲還是處男, 似乎就能成為魔法師 15 (限定版)",豐田悠,奶奶姬皮蛋,青文出版社股份有限公司,2025-11-19,250,9786264363815,30歳まで童貞だと魔法使いになれるらしい,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012023942683041093002
10012150962683015128006,雨夜之月 3,くずしろ,羅筱君,東立出版社有限公司,2025-11-06,140,9786260253820,雨夜の月,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012150962683015128006
10012023942683030935009,破曉之歌 6 (特別版),ユノイチカ,midori,青文出版社股份有限公司,2025-11-06,200,9786264364058,夜明けの唄,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012023942683030935009
10012011762683030189006,情繞柔指卻帶寒 3,ウオズミアミ,陳家恩,台灣角川股份有限公司,2025-11-06,140,9786264356411,冷たくて 柔らか,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012011762683030189006
10012150962683000221002,舌尖誘發的戀情 2,百瀬あん,澤野凌,東立出版社有限公司,2025-11-05,140,9786260251871,舌先から恋,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012150962683000221002
10012011762683010906005,難以承受的悸動是戀愛嗎? 1,空華みあ,小春日和,台灣東販股份有限公司,2025-10-30,140,9786264371780,たまらないのは恋なのか,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012011762683010906005
10012011762683010926003,稅務職員的美酒 1,新田祐克,小春日和,台灣東販股份有限公司,2025-10-30,150,9786264371650,税務職員の美酒,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012011762683010926003
10012116312683073441000,天使心2nd SEASON盒裝套書 1-8 (典藏版/8冊合售),北条司,戴雅芳,尖端出版,2026-01-21,2500,9786264345965,エンジェル．ハート2NDシーズン,中文書 > 📌圖文漫畫85折起 > 日系其他動漫,https://www.eslite.com/product/10012116312683073441000
10012116312683073425000,噬謊者典藏版 5,迫稔雄,施凡,尖端出版,2026-01-20,320,9786264345996,嘘喰い,中文書 > 📌圖文漫畫85折起 > 日系其他動漫,https://www.eslite.com/product/10012116312683073425000
10012116312683073426007,噬謊者典藏版 5 (特裝版),迫稔雄,施凡,尖端出版,2026-01-20,800,N/A,嘘喰い,中文書 > 📌圖文漫畫85折起 > 日系其他動漫,https://www.eslite.com/product/10012116312683073426007
10012023942683073609004,聖女賽蕾絲提亞的經驗值 1,安田剛助/ 原作; 藤島真ノ介,yoshiki,青文出版社股份有限公司,2026-01-15,140,9786264367363,聖女セレスティアの経験値,中文書 > 📌圖文漫畫85折起 > 日系其他動漫,https://www.eslite.com/product/10012023942683073609004
10012011762683069023005,OMORI 1,OMOCAT/ 原作; 此糸縫,YUi,台灣角川股份有限公司,2026-01-15,150,9786264359764,OMORI,中文書 > 📌圖文漫畫85折起 > 日系其他動漫,https://www.eslite.com/product/10012011762683069023005
10012011762683049193001,你認識這個孩子嗎? 6,てぃーろんたろん,寒鳴荷,台灣東販股份有限公司,2026-01-07,130,9786264372732,この子知りませんか?,中文書 > 📌圖文漫畫85折起 > 日系其他動漫,https://www.eslite.com/product/10012011762683049193001
10012011762683049201003,決一鼠戰 2,佐々木順一郎,李昆達,台灣東販股份有限公司,2026-01-07,140,9786264373067,ねずみロワイアル,中文書 > 📌圖文漫畫85折起 > 日系其他動漫,https://www.eslite.com/product/10012011762683049201003
10012116312683068056004,兔子就是正義 3,井口病院,平川遊佐,尖端出版,2026-01-06,180,9786264346511,うさぎは正義,中文書 > 📌圖文漫畫85折起 > 日系其他動漫,https://www.eslite.com/product/10012116312683068056004
10012150962683000247002,蝶人戰記 1 (首刷限定版),実乃助; 町健次郎/ 文化監修; 西村奈美子/ 生物監修,賴韋先,東立出版社有限公司,2025-10-21,200,9786260249304,ハヴィラ戦記,中文書 > 📌圖文漫畫85折起 > 日系其他動漫,https://www.eslite.com/product/10012150962683000247002
10012150962682994809005,石神戰記 1 (首刷限定版),古日向いろは,賴韋先,東立出版社有限公司,2025-10-20,220,9786260246945,石神戦記,中文書 > 📌圖文漫畫85折起 > 日系其他動漫,https://www.eslite.com/product/10012150962682994809005
10012011762683009338008,我的明里香 4,藤沢もやし/ 原作; 隈屑,此木,台灣角川股份有限公司,2025-10-16,140,9786264354950,私のアリカ,中文書 > 📌圖文漫畫85折起 > 日系其他動漫,https://www.eslite.com/product/10012011762683009338008
10012011762683009399009,我的明里香 3,藤沢もやし/ 原作; 隈屑,此木,台灣角川股份有限公司,2025-10-16,140,9786264354943,私のアリカ,中文書 > 📌圖文漫畫85折起 > 日系其他動漫,https://www.eslite.com/product/10012011762683009399009
10012011762683009345006,偶像逃避之旅 上,吉良いと,羅尉揚,台灣角川股份有限公司,2025-10-16,150,9786264354981,偶像エスケープ,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012011762683009345006
10012011762683009394004,偶像逃避之旅 下,吉良いと,羅尉揚,台灣角川股份有限公司,2025-10-16,150,9786264354998,偶像エスケープ,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012011762683009394004
10012023942683015238002,我成為了前世被我所殺之人的責任編輯了 2,すずり街,都雪,青文出版社股份有限公司,2025-10-16,160,9786264362344,前世で殺した相手の担当編集になりました,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012023942683015238002
10012011762683009378004,情繞柔指卻帶寒 2,ウオズミアミ,陳家恩,台灣角川股份有限公司,2025-10-09,140,9786264354554,冷たくて 柔らか,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012011762683009378004
10012011762683009397005,救贖: 唯一的永遠 2,スカーレット．ベリ子,楊采儒,台灣角川股份有限公司,2025-10-14,320,9786264355032,Redeemリディーム: たった一つの永遠,中文書 > 📌圖文漫畫85折起 > 韓國BL／GL,https://www.eslite.com/product/10012011762683009397005
10012150962683000964008,男公關與社畜 1,河尻みつる,蔡夢芳,東立出版社有限公司,2025-10-13,140,9786260243425,ホストと社畜,中文書 > 📌圖文漫畫85折起 > 日系BL／GL,https://www.eslite.com/product/10012150962683000964008
10012171212683007661009,救贖: 唯一的永遠 2 (特裝版),スカーレット・ベリ子,楊采儒,台灣角川股份有限公司,2025-10-13,699,N/A,Redeemリディーム: たった一つの永遠,中文書 > 📌圖文漫畫85折起 > 韓國BL／GL,https://www.eslite.com/product/10012171212683007661009
10012012142683020164006,集合! RENDEZVOUS 17: 猴猴族的祕寶,Rendezvous Studio,,澄波藝術文化有限公司,2025-11-03,220,9786269970568,,中文書 > 📌圖文漫畫85折起 > 華文動漫畫,https://www.eslite.com/product/10012012142683020164006
10012011762683010903004,RIVER'S 543+5: 荒謬的現實之卷,RIVER,,台灣東販股份有限公司,2025-10-30,300,9786264371896,,中文書 > 📌圖文漫畫85折起 > 華文動漫畫,https://www.eslite.com/product/10012011762683010903004
10012150962683052759003,魔王難為 15,紅淵/ 原作; 蔡鴻忠,,東立出版社有限公司,2026-01-12,140,9786260265359,,中文書 > 📌圖文漫畫85折起 > 華文動漫畫,https://www.eslite.com/product/10012150962683052759003
10012012142683020162002,水都物語 3,南部書之助,,海穹文化有限公司,2025-10-24,250,9786267531235,,中文書 > 📌圖文漫畫85折起 > 華文動漫畫,https://www.eslite.com/product/10012012142683020162002
10012123802683023042004,小妹蘇軾,小燕,,今日出版傳媒綜合有限公司,2025-10-24,690,9789887133100,,中文書 > 📌圖文漫畫85折起 > 華文動漫畫,https://www.eslite.com/product/10012123802683023042004
10012123802683023025007,天眼Last Summer Edition,夏韶聲 (Danny Summer),,今日出版傳媒綜合有限公司,2025-10-24,1750,9789887018520,,中文書 > 📌圖文漫畫85折起 > 華文動漫畫,https://www.eslite.com/product/10012123802683023025007
